plane,metro_rer,tgv,fioul,gaz,electricite,gazole,essence,elec_car,nr_veg,nr_mix,emission
4691.550990652407,20.05418930390492,1000,1867.4834435460464,1057.4164320781583,4930.279408766618,15467.647997392025,19016.01855325761,16976.436100544066,3,11,21295.78622321373
3058.8788310606797,22.760012617544522,2000,3596.7390379121507,786.107111803442,5202.597164968868,11361.269498796999,13370.410745620682,8618.630264571659,1,13,24155.63116740014
4147.119909433408,17.988869964448007,1000,3002.4114459705743,297.7011247714207,5392.349937621433,16017.410412522997,11179.289426095682,9675.569843036348,12,2,20605.969952416384
3464.2554395152965,18.438038741678145,1000,2630.372312248057,553.0056482547566,3357.6022666166573,7347.301850986223,12496.150824637212,5743.877246786713,7,7,18651.595838527308
3497.0104903857323,21.395576011294338,2000,3741.5170581223797,1036.7092746774695,6654.741703590646,17598.12098493131,9632.610046973976,17869.971523386972,11,3,25129.729131987548
3756.414455895839,17.71130306104874,0,2728.735538329855,549.2083388811216,4943.740327561174,14380.443114429365,12951.29823321382,6830.671165229531,11,3,20472.97238075824
4361.290414366462,19.941007949348176,2000,4117.60964480849,1046.0439777372671,6567.327537865609,14688.768276265335,10367.07041557615,9068.024387924492,5,9,26142.596539699993
3854.709078684262,15.045598719617995,0,3082.9429050520953,660.1640546789467,6683.120243623247,15543.007446095586,15215.275334892442,12176.364241321236,11,3,23054.622209471214
4752.082805692386,16.45674063514465,1000,2245.7937969759428,780.8121535953302,6431.015817967642,8530.694092205043,12765.961268529722,12865.737326882454,12,2,18057.855210128873
3930.4214375466822,14.781365093631408,0,5806.422578981863,454.2827416021048,7433.826722715571,20062.95246899253,16746.632748780627,10248.221465465314,3,11,33309.46098350013
3578.892652485807,10.088937379176542,500,3889.8283358730346,948.2446571534924,3495.811329729647,5368.797347511672,6911.304200880374,11629.132707109444,13,1,20974.755035608363
3318.2230805043782,19.540161757011948,2000,4129.89007089268,1113.7086500599726,5360.620613196434,10189.394053338088,10644.08063885554,8255.558774154204,11,3,24786.61761445901
3252.1025754553684,12.279813887799545,1000,3129.278583572486,645.0047268475857,5634.029082533357,11520.685777144827,14195.18549591767,11599.115503665342,6,8,21733.34865268658
4640.497716604159,19.980831221263248,500,2705.2959499535336,630.8663680847659,4149.764665171242,14700.77162373732,10884.184706924698,14880.296838166338,5,9,20898.384864150707
3007.220441412309,17.44617244050801,0,3525.1632454425862,1051.9079752776868,4620.2894266279245,12503.151109798488,15764.025384079738,12559.391407162886,0,14,24790.472785252852
3572.913036375189,16.835749703861463,1000,3150.426404470993,889.1802492558861,5361.418402468034,11750.630845050186,11950.841814613512,9311.797327333987,3,11,22341.81776870755
4523.768649210676,16.47636770402962,1000,3557.8240713774126,703.344511582942,2819.3157168516273,6700.6437064081665,13898.117266424295,12363.91875458621,9,5,22247.00354340455
3958.1564841102213,24.097719558686588,1000,2964.8265763873783,865.386631374608,3425.501168920376,7223.9501767912225,13041.020704446928,2393.345905041071,3,11,20441.0765518104
4058.2847910521964,16.026689932789417,0,2658.6670591819275,641.6079222187352,5258.646430635273,15001.670522006298,16137.847416331646,15838.077648030781,8,6,21229.320983292473
3622.543862817941,20.346489414114625,1000,3307.9105292153645,699.2717946223735,5534.26812384753,4091.602784013584,7798.5822245993895,13385.946815496098,13,1,18119.40049087819
3423.00390289509,20.8209171401996,2000,1662.606005502839,578.9582808696064,4914.336016694704,16125.503748837004,8010.7000810599075,6013.579352057962,12,2,16058.337150024145
3944.213645736734,19.354516045658933,0,3293.993891874937,609.0377935854101,3591.162686494092,10063.424341421669,6725.47019184764,9050.087865145037,4,10,19916.89371786118
4433.533350753702,19.13250525781474,500,2353.4018377775965,822.0974656815258,5942.507895477393,12347.940153554558,14590.750346407389,8046.392573971307,1,13,20214.22209325839
3914.463132369629,20.86831023672469,1000,3087.256070160572,823.091738034901,4343.312348715145,15276.532407131454,8710.40841398096,10980.030179697762,2,12,21937.66743919943
5023.918241062145,20.85348888715694,0,3008.6337850964405,719.9422180047858,6231.645053363924,16249.733040811254,8085.441151524617,9772.67389819572,11,3,21276.454800899715
3590.347653198318,22.24307409393682,0,4122.158281098401,653.423841602705,5671.703871160392,9584.537890603784,10493.000755996054,5058.223826866018,3,11,23922.50460163489
4473.052737228824,25.22595891403381,1000,3217.261141132122,915.6068200374532,5663.413999155764,7440.5546279695545,9242.11403372409,11488.765980158845,2,12,20826.940017744557
3785.8775975822873,26.46503197262723,2000,3206.302977834514,613.7561700111462,3663.5988414207714,15687.64803872264,7700.040836645855,17916.70414286504,2,12,21560.6465417531
3530.158874990469,13.314220985284157,2000,2931.229528125138,955.4661309908576,4621.597327531522,14897.115227507138,4939.878308978161,11324.52306493067,6,8,20022.052724336252
3637.6470861053804,21.743238117463108,0,4340.702136909602,559.6796479470379,2638.4923552390883,9699.205186536392,11629.15565511766,17451.004106695025,1,13,24772.80029896414
3547.836061691769,18.831666437041893,0,2299.127941597356,980.431224078756,6424.957658107005,6691.065094970011,15702.683558898721,9319.494155680724,6,8,19043.572762899345
3723.536565356571,22.329571941082005,0,3775.4012763091255,905.0167891995693,3480.533312992084,14361.135441089387,16421.943709233543,5936.568746112564,8,6,25390.790807086185
4134.929863306486,18.683462782126067,0,4531.702573507894,658.1752962289031,5153.029726284307,12529.048448900363,14327.64367276014,11894.774161935593,12,2,26148.32784050956
4126.84555541261,15.48495707438359,500,4128.039820265095,875.958817239182,5652.027417669399,17496.41998474704,10049.676243605558,9475.958063842621,7,7,26506.62324031274
4429.128474160202,24.727124953255387,0,1648.945101051226,829.8721755505478,8830.696326463636,14245.046376959483,9688.088325065368,3668.437976265848,11,3,16500.11785782459
3921.608666206828,6.72924029396016,500,4264.830281830355,832.1085641211796,5761.970432106117,10389.496788348599,15506.296659060601,9428.305479653513,8,6,25963.765634170843
4106.181203694867,20.804013908792225,0,2024.3118991425245,1131.712594261594,5461.144298568863,13061.123639289706,19230.421928236734,10077.268097177352,1,13,21370.983602480665
4252.410530149054,23.719045923743767,500,2804.8945993222806,804.3774310668925,6930.786592484928,10258.941159881892,6072.4258553550335,10772.273827681578,5,9,19556.98517526953
4638.290043489734,14.725024720156679,2000,2667.7103325415383,535.9976568648752,6883.220454515165,14225.788327905382,13955.691957543588,11537.451500494626,6,8,21076.46092718597
4588.565454450863,25.363916103343833,1000,2154.4505304119575,518.5427095041811,3488.8882860130666,14519.164008334388,13590.211045292359,9179.154714221624,7,7,19011.81450404
3355.958697014528,12.57650133136342,1000,2117.343845293918,721.0976398272392,5011.224084807568,13809.325570243145,3948.675252004694,6046.359668275996,7,7,16409.126082863342
3702.304712413815,15.240262668686213,1000,2732.5253099243732,977.7284136113852,2813.4864100317373,17939.551858574217,8408.85741346766,17690.755861857728,9,5,20863.49071160543
4552.673145128204,15.47204733137557,2000,4029.832285617398,831.4954771597512,4951.200907249331,6451.617089897563,11018.241612699541,11927.479636335132,7,7,23610.15117174148
3877.823042463613,22.762573604568555,1000,1469.1157481563844,863.580586173432,2724.0807196017595,11177.841543373865,12682.683941697447,8924.443974816326,3,11,16667.95751818579
4041.605355544983,17.99823624668801,500,2673.849347089852,842.2195114927007,5893.3615833170115,11167.495592375872,11408.423105387064,16795.55371006713,12,2,19726.528987219615
3991.0854445429395,24.102310598224634,1000,3167.3466436088015,880.2552204724375,7426.624606747277,14829.1138861486,19139.934016937572,9223.119265125539,1,13,24931.045134830965
3647.7435738153067,25.120205694289304,1000,4336.708434111233,419.0032100496464,4908.545615340349,6305.099696123414,13442.27302246892,20280.39430035237,11,3,22717.007053898982
3437.7303135043962,14.568021509192121,500,2718.949836592785,830.140443028731,4679.779781183636,9756.942370717854,9374.646045409452,15377.76139812835,12,2,18668.062741478225
4313.768763042831,19.05302208015556,2000,1128.9558680407285,981.7808452341161,4977.521845214501,16893.15153743889,18040.86340472363,11868.275613179867,13,1,18079.85585123746
3386.5661345696076,30.430446342658026,1000,2670.165039522627,937.4593823718563,4596.17288085696,17081.771293658483,12548.051914287482,15483.485094344502,6,8,21560.620742373016
4261.947397743006,25.39241976984707,1000,1684.2227889271965,779.2653143734453,6333.635122658745,13088.712158935603,15330.869658971365,14147.306182028115,2,12,18955.601467330056
3814.8272198236405,14.727362724170229,500,3323.165773649619,646.4690373312612,5631.2750217390985,11527.98176398514,16391.59734903984,13178.915392173238,8,6,22960.22970451344
3892.9628462190867,19.616966288691714,2000,3498.035700907024,458.06344759435876,3526.772907345416,11791.635447536959,16010.400143104755,6705.454706195688,7,7,23753.158820325407
3666.1075489851423,32.45821166296264,1000,2338.9162036687,509.9190538548439,6925.186199181497,9819.411215089298,16883.302129155243,11751.468250116108,9,5,19235.4755074628
3934.8343228722683,19.746518592339108,0,2806.7525579141106,936.7007431698753,4966.981759228864,14483.348952467439,8047.260414384171,13304.939558065149,11,3,20363.68722964314
4385.287551724785,19.980166095588586,1000,3427.841157275774,881.9306475075451,2670.2573289853694,12039.885140643308,11952.271357297488,11829.775718452895,10,4,22729.52231686854
3284.0085261139825,26.73375253836018,1000,2840.481778235801,370.8910489488441,5328.174101457415,6580.834518832457,13274.726971717275,18196.905884540527,13,1,18434.247553069876
4376.717606757499,19.943903634541407,500,3834.5154392723084,374.9613641169577,2201.1221952933483,13054.725393792578,12869.828738049746,16930.631293443243,7,7,23339.996968947093
3092.498634293144,23.207665084148967,0,1840.8955403013938,474.03910791603323,3040.029881502742,17947.06054419569,16500.810964881748,17944.63500564074,13,1,18237.15079609758
3692.0130865369056,27.96661683709956,2000,4127.475877174376,614.876492802643,6117.931297880634,9946.970740771529,12677.09875532359,14425.395527108863,7,7,24318.251764737335
4741.024114132049,16.306922598105302,1000,5095.206106733358,603.8184641226246,4031.9506883412923,9018.778472116734,13183.338340873135,11518.422865163839,9,5,27560.007617500327
4225.629136518824,5.740913691471224,1000,2296.624399114635,541.0710634571378,6307.512538575624,12090.475087313263,13366.46787733834,14063.596714771125,12,2,19068.548312000526
3414.5559435821992,20.976050633062343,2000,3849.581500389969,488.4407328880034,4800.27816970766,6978.156349143569,5371.436764914356,2457.3706622357004,9,5,20280.79195536879
4502.392599884083,31.855996414314234,2000,4008.4399110078707,973.4819259576974,3784.499460380057,9449.024412292649,13308.17074649107,10273.26936903124,7,7,24783.902213354067
3695.558111134499,19.953791603734366,2000,1495.0996283359568,789.9414234405216,7074.518550022185,21409.959832780274,17762.808595665003,14151.54167091347,8,6,20054.105651739883
3452.0893913880413,16.72458658443674,0,3377.463896365295,592.2343225749358,4761.2357156434755,12078.066797607531,11397.687661623322,13345.337646911981,2,12,22253.50114100239
3706.7171829128056,26.986010886021035,1000,2544.063787105349,724.3612834696827,4476.065693098794,4298.350451258081,11207.807851986208,6820.879639098256,11,3,17366.974172001293
3745.1879546894784,13.746216284821937,1000,3750.7722288864043,585.3727678338869,3578.1975040308143,12552.79177919503,16976.42840162149,8565.84610664772,5,9,25139.0256747092
4660.304569171972,24.18630327509038,500,3937.7483051706495,389.46286259351723,6697.209465802811,15166.296462527547,13508.906623411343,8689.971649745567,2,12,25384.876080030714
4791.767251406687,21.91679567244867,1000,2611.713890123635,804.1294222727132,3516.0627847227634,13275.490397941674,8060.00216775392,13180.31935503987,5,9,19891.853115629754
3239.315716529103,29.975462016376035,1000,2918.39121053652,945.8447875278724,5231.306665693179,10293.218976097132,8763.903191687581,13570.933426141779,5,9,20091.901645876293
4247.155374590494,25.020564536884052,0,1126.9042136892708,860.1860846814708,5649.962904567125,4626.717907227194,11716.176095891673,15888.730940386864,7,7,13538.399852256089
4099.468864338828,20.71539772977965,1000,2830.049516234308,850.3437175891602,4267.152059032172,9958.133560729375,14415.241693096874,10867.62588665563,0,14,21527.41189443209
3300.061415789498,24.352165404387996,1000,3569.34854869436,475.21123496527616,4542.06502167745,5974.673670547041,9475.973901726724,13292.925199303078,2,12,20196.975341237478
4101.908509330891,24.285503535078114,1000,3449.0771447826355,694.579751003087,7315.901733633798,14311.85069698143,12013.41217270804,15345.706317166276,4,10,23223.204903486738
4194.5672656403585,25.88522739714031,0,2590.2386242384964,941.3118378628021,5489.871619211925,22599.46275136895,10978.166877903026,9299.512304739925,1,13,22642.614263197138
3861.612662412812,11.838348685398008,1000,2229.8328945449584,521.9552856397859,6782.619639301156,14055.382870574915,9512.04502194058,15984.899563732277,8,6,18920.359014060083
4194.477788659166,23.583360082401857,1000,3018.5307814923694,698.4006201113505,10039.014767164977,16306.011449424217,18845.406910194324,6578.173986098536,8,6,24288.515183839296
3982.265700378247,13.444245614317824,2000,4668.124462912651,663.9373419965126,4395.541851429349,17660.30689511574,9898.934433138576,13669.251704521193,0,14,27819.110099260855
3926.797878966395,14.827733636378099,0,2451.8150403764016,567.0742625873044,4107.155085681246,10787.2672535505,5596.28271607812,15492.780633913688,13,1,16054.832678785195
4348.891171463199,20.450778515195257,0,3190.9414540494454,572.590862531822,4623.125855340172,17089.567410372605,13090.223232348999,17790.947779132643,4,10,23317.61503910682
3495.3122177499713,18.324378987734008,2000,4387.427422214599,853.1171446215722,5027.229470075733,12468.453538893367,25117.76377985937,9670.135103747125,4,10,29702.42005330481
3784.7497885450966,22.22719750476206,500,3244.7363266706675,838.8943256648441,5847.49830990949,12256.085621168855,8941.168881081067,15697.664954391134,6,8,21452.8814884469
4203.743998279316,12.292762034827703,500,4391.251040109463,1004.856239835838,4091.4682753348,17451.13568322431,10462.356113287962,14160.460422903623,0,14,27728.962037619287
3672.7488494649983,14.664780844637757,0,3238.9473913075326,817.0731840859755,3829.9473815643705,6053.99196870368,16542.81465801945,21941.36137091197,10,4,21221.695346138098
4295.080309577923,17.72995053649912,0,2581.478153216793,656.3404014719522,3056.558052846708,11464.846177173342,11378.420757254318,17574.645067745052,13,1,19101.995376315284
4383.424618330144,15.24258374326752,500,4079.1385649317085,919.1072831434194,5311.125658496317,5405.2601757556595,11178.780214523176,13017.671443138204,4,10,23754.213743516113
4304.125541702384,12.681387350968773,500,4154.6929954910975,581.1145535978594,2609.890751003086,8395.4912396964,11107.138613338548,10238.681802636936,6,8,23213.30197262098
3720.416360879197,24.71281229710729,2000,3175.631183158239,675.9456972921147,5298.168226413148,8046.275524039824,11392.397399589383,14380.693666276184,5,9,20709.832496131097
3664.0814472817965,19.469820300213232,500,2525.7147781271296,622.0227160026487,4450.777406360978,9746.504572023581,14246.25468457328,11763.24277266907,7,7,19355.590508512167
3928.773323513406,18.246454526507854,1000,2048.9479559269066,970.0710296967011,4079.785836855287,12876.20807927824,22811.477725304117,5002.133523781535,3,11,21854.829646036687
4148.622848457374,22.204239675418336,0,4608.787990971696,1000.9939774572191,4990.11258126216,10347.15904511409,10700.044875820244,15383.899125262966,2,12,26963.25989240828
3816.4417952155986,21.57211365299012,0,3966.5669688823696,978.4984059562638,4044.8208736532897,5744.435636160786,14470.055033475084,8428.456707375655,1,13,24394.316270662137
4910.556447115686,22.54082366484352,1000,2443.3255749171904,870.8713819170531,4110.358387558952,7965.292955976391,17919.03017701366,17138.859235809985,8,6,20323.746401941087
4452.511725641446,16.177740567297256,500,992.2361125110544,623.2246527664008,3439.477427136504,10876.89059914881,10380.329682589481,8165.984886288756,0,14,14179.84025513581
4347.472078766228,15.516699035213925,500,3020.259038019762,735.3321990907299,5909.373034082064,7948.512289040626,15025.871979897915,14015.37372863594,13,1,20534.77404995868
3716.207826592989,17.959907150659873,500,2555.635204515492,495.24534065472517,4193.512556938536,11682.527147719225,3050.090947477638,12452.579820051813,3,11,17129.981073838928
4917.253613328387,19.90440214126913,500,3800.532890634158,635.4686133997026,6185.433817585783,13206.916776577582,14218.222414992695,19145.123666395684,13,1,24357.563955026955
3954.155978793502,27.79791691959853,2000,2049.7472181287503,936.5328877322406,4543.896875857152,7281.499140057523,11489.547979599924,10534.081844741922,3,11,17459.718606684815
4948.61750398104,21.259333522016572,1000,1920.1361669080845,970.8540998025596,4918.903525226311,10309.086896314162,20359.433837516983,11749.05587109124,1,13,21019.804135036276
4126.93041081743,21.503420533826763,0,2833.159386323279,638.890997416793,3466.067468039888,13586.666866800602,12571.757350394386,9508.24751971825,4,10,20679.35399630091
3082.9317819262874,19.665368164151584,500,1476.5454827578944,638.4880858915287,4065.974022783094,10522.420321344487,11645.64447231981,12493.732010641668,13,1,14566.34574706422
3696.319709822752,15.997406675000502,0,2986.50128673823,586.8561311808425,5972.226758096531,13098.93742516066,4135.488563436167,11653.784155068979,11,3,18911.692851247702
3709.571783894581,24.87867979662476,0,3878.0168962461885,893.7129427449286,3891.539824452948,15434.918463290414,15012.65747059131,15298.049190781774,10,4,25694.198579170916
3375.656739992668,20.33134726115422,0,5215.814092283654,676.8818578960495,4120.481211542354,14740.291425956588,12597.436992363233,13907.239168746108,3,11,29018.204930560893
4019.880341194507,12.183805809731624,500,3270.7619250365888,574.3048558661116,4621.0645688505465,17355.356767602643,12899.18462436152,10473.45115056875,2,12,23295.115925198454
4077.4581157113744,23.96808614156368,0,2241.4579632800514,533.2249018980013,4585.446736446548,14457.634278469075,15249.236195757121,12704.371381949291,5,9,19813.69595217141
2945.9887465117426,15.585412760505708,0,3115.469889504903,508.9895148225316,4218.143256054284,18259.198296532748,19426.46702425102,7531.511226331566,8,6,24278.735331990538
3450.1865944921547,27.649893881643038,2000,3415.1725677406594,696.9998658044758,7596.647487445913,5751.344744253285,11910.680218935162,3063.4270705981016,0,14,21418.14244881595
3160.423661370909,9.973839907173206,500,3892.6136102222786,692.2954018977039,5227.547918393712,11825.07887481215,11044.324530040374,12620.041298575188,5,9,23330.40512222618
4966.124736424842,22.396586887171402,1000,2701.775652391697,876.6666527899223,6129.222103402692,11020.891356517111,12360.161729535359,11988.994483722408,11,3,20353.535703478865
3553.695170204073,24.287475927797615,0,3361.498772458414,916.6503012474027,5374.806442282573,7356.006361073183,8032.553044521119,11917.781469063582,6,8,20985.561232845328
4384.427353865594,24.61977212948856,1000,1995.2765709317068,752.2794853941285,4415.653847880345,2796.6194377106694,10637.754453782822,10748.205436650403,4,10,15696.28310836969
3875.465183064198,15.918058925075488,2000,3165.453172206403,905.4690980505839,3938.694020157184,12530.638960099306,8793.266224151534,10792.391637178387,5,9,20572.846592909253
4237.424146712988,20.94563667173356,500,3119.136271389917,820.22925181587,4323.864112825502,12898.222854807293,11991.51380797384,13879.667022608262,7,7,22251.456281454175
3994.586552119849,16.162288222536915,2000,1961.5099695547628,840.663489107499,1588.032614151071,12481.123944628518,17689.600461704445,14281.194116022361,0,14,20124.460576711426
4047.8605769839255,17.404541200722054,2000,3446.16937030309,445.2491199310275,4910.859981254661,17539.441292482043,15779.396207478407,11409.02808650846,4,10,24651.354682458732
3704.721684007821,11.351608059583318,0,2926.226840375123,655.0503958292843,5301.370874035602,16745.319269929714,13143.290949549362,11320.346422709319,5,9,22248.77363864765
4079.87286944964,21.67615530810489,1000,3109.666182886594,686.7106887476966,7105.938986828878,11073.557286538606,16266.90491227446,10309.03871848554,8,6,22263.44413939749
4084.3372114721215,21.766781852173594,2000,2263.978979087782,1009.4033530455551,1054.745889794638,11825.0450113402,13727.675440932166,14721.950580406186,13,1,18722.66184467994
4022.6611430642974,23.286008012229818,500,4596.452421820146,920.3180662010477,4633.871257098862,15464.543876594498,22198.602145015844,7259.560912888193,7,7,30160.352339887446
4454.461330089705,15.747342588911291,0,2615.797152719905,887.3485291702314,4837.260767069367,8160.452384465771,15892.743096467868,11336.826220302353,2,12,20479.564341364356
3394.4403393658904,25.85372348615782,2000,2201.3660476341397,699.2870166604894,2805.8746771231245,17620.725811522258,13722.646596058763,10840.59182233836,8,6,19773.879004147268
3405.4258581733816,19.06261802225188,1000,2561.8009777982325,313.4912601707659,5515.433479012379,5427.356905402987,8916.884176822494,10854.873761544952,2,12,16633.234440654967
3406.7825786667727,11.822408051724095,0,4690.200510167688,610.2446490159944,4159.133929035669,8926.606355177675,15455.097787797435,12815.965539136383,1,13,26746.19897654367
3814.95154046346,19.477938950041406,1000,3175.967549054461,916.3682412520902,6674.727754442273,14517.226714000468,2769.778144433634,9733.885420527353,11,3,20436.691625118594
4617.974757858306,25.634542910684676,0,2847.882165573012,1019.5626285025105,5516.489576022393,10672.905864960503,14057.780924283265,20410.34228047343,11,3,21123.398863948536
4082.0510841564765,28.285661678293636,500,3574.157592069342,900.3628276590401,5616.092007878573,12834.914355367846,9461.084004156153,11937.116559911241,2,12,23511.90836082814
4810.11699830726,23.921200957538296,500,3100.638689968373,1308.588000973014,2410.104495899265,1425.271803843616,14185.300826045243,10103.31901498328,7,7,20356.098757456337
4471.229747564203,22.726560988948616,1000,2351.2902232628794,737.8186932174069,4526.26107585478,7645.6129022295145,12194.837874412227,6695.106143867953,4,10,18591.778752510745
3455.092556149115,16.143722626433995,500,3938.196579722726,919.6674685060182,5267.767500579163,9615.631828330388,3770.1546716532575,16716.434883745245,13,1,21313.27465200039
3855.730846662619,11.380202245829626,2000,2690.1561163007073,678.9907295451546,5241.406993615708,9933.968134311526,9308.7543578376,10536.645437081856,10,4,18195.612101182393
4153.391876712884,18.861213245833778,0,2994.4356403053494,983.081531745611,2908.9543274348202,3195.783285299556,12506.914478468241,15334.161777712234,11,3,18792.85332202448
3299.387511162092,10.788467369026657,0,1117.2221876669398,488.2804095005852,2149.2869630871483,20251.549471706407,19342.39907119899,16199.023985322714,1,13,18357.709893085685
3775.8197244695743,18.92956293510909,500,3862.8001275986985,1169.4378766819698,3665.691719522707,14672.90928346424,9033.007058435152,16207.662168352312,11,3,24288.25375609064
4928.669971452633,26.367290900371316,500,3602.2937153553617,720.605426878798,5737.225832812429,8099.084802778484,10161.356404639511,18060.69314870329,6,8,22372.171946861137
2982.4600894673176,22.401674297525595,500,1376.6242234293406,980.8213333153689,4459.118530904404,12025.219130856862,10489.62513589944,15199.80100769526,11,3,15194.830253969481
4210.513711291373,13.798132108620779,1000,1900.9365268206575,723.0979233113795,6012.888440744619,10933.370910247664,17280.42382160752,13512.582034753652,9,5,18971.09512271219
4147.845367388708,16.200538412193456,1000,2549.262103070442,659.1801473285487,4902.7880325780125,24955.189905637504,4561.821489808759,11844.548294610084,7,7,20685.563454173247
4048.4818356591495,20.779122279733933,500,2088.05769233322,750.7850841483298,7368.931151933022,13727.55943524094,8235.735745712667,9258.936674112043,2,12,18002.6692580534
4390.829712714738,26.0510160220018,1000,4883.558097447507,954.4155073797962,4986.15365832212,19299.48101207299,13578.25699333437,9498.104886319074,12,2,29927.30225919844
2973.7558540706505,23.992696925541203,2000,2812.767221439185,499.15072719478337,4230.481566864327,5954.685261475733,18542.34432358899,19193.12136714093,10,4,19918.629245225988
3929.4907423912673,23.696032983205246,1000,1824.6024816112595,799.4195678752778,5591.753975223643,11984.860872471763,9767.784536213501,8210.980549419994,3,11,17626.00984190443
3954.1171017640468,16.48634203946231,1000,2931.775102209697,526.3303806988774,3305.20307440285,11065.908528063967,6980.672838066804,14004.121530481869,10,4,19181.01354514798
4156.35530011337,17.74476535722115,0,1355.3740492868371,670.5987931621357,5507.246763696022,16150.237950502778,10822.33011687728,15070.187767185587,11,3,16063.523565114134
3785.6719932239694,17.70741949311732,0,2312.0248789546113,658.3313149902996,5470.742317635521,5740.174684506896,17546.965280269564,5311.310638140833,5,9,18860.29074552147
3045.6811640057804,20.128746524867697,2000,2139.9772067688345,788.3398929170885,6483.603705967726,17101.546552915894,16810.355048667076,7532.962925258706,8,6,20557.944697488267
2963.008502094136,21.742462934853002,0,3892.4341440373637,1009.3701260485977,4052.5719745464667,15232.629208836588,9390.844519972077,8898.908589655632,6,8,23963.88113299821
4245.741824882876,23.08444356993865,500,3794.441093529469,874.485904917525,6713.77727026717,5791.672954702753,6081.103984193504,9087.198012921092,2,12,21324.649641669443
3954.7522865887067,24.348934707873482,0,2625.933996046356,989.4276301670448,5755.164175575932,9992.498587403881,17452.378612987766,12862.628467316557,8,6,20836.874594438774
3726.433852317328,20.597989351011137,1000,3603.699221749729,790.4144986265525,6139.26629397829,5481.911514388196,18585.84082738797,13636.095150687313,11,3,23025.78950656071
3871.3173460089347,10.424256577710993,2000,1906.8493114268053,667.6559663153399,6363.545277688519,18444.942445366047,8781.972445013549,5795.852501651839,12,2,17778.947464281548
3625.0303500554246,26.757070086451247,2000,4917.13033265671,1047.7276213515902,3786.261180973148,14074.154277980459,6576.48583096253,11000.615242805896,3,11,27043.682259225334
4129.118052890793,27.848514735318663,500,3951.3832116168996,860.2142450408204,5222.264211327159,13752.710969176187,14178.11298610611,11157.04694028739,7,7,25478.660673906747
3722.890240376074,18.201989858495878,1000,2880.6747913644517,416.681993307648,3040.5545686768137,7151.2883135705515,5525.428542544837,17318.89429384268,4,10,17689.493742830513
4056.410140517979,11.752461594150182,2000,2613.958854153863,492.4823572048982,1687.0834437997855,7595.515627777406,12083.674326492424,8711.802243768056,3,11,18437.107752695618
3607.6542150011956,24.81213982193126,500,3314.1714963752743,850.9960859962763,2325.073769367381,14642.5243953693,15210.116750773028,11267.995632548686,7,7,23686.45419511515
4203.289868623128,27.10124775543886,500,2115.464702038883,576.268870385617,3942.3206911769785,10550.543974340366,16175.663708575195,11948.18465772356,12,2,18213.546396722057
3962.247936552065,27.94936207250774,2000,3180.8213712735824,840.9003622270568,5197.226801748534,11462.352327991342,7566.363510551922,11888.391809877112,10,4,20158.136415278
3523.3891160964035,12.852633223283286,1000,3850.037283971293,792.1814949126617,2691.8129305136804,9526.651237682205,10580.199578734337,15638.196984906437,1,13,23561.324753700297
4253.2723483381005,27.870302472100153,2000,2190.1149454275383,690.0988303780999,6494.583537596747,9304.438918157288,12892.793493769375,12815.295702164045,10,4,18180.13023102592
3989.354926424309,18.72581695483138,500,2309.725075835853,1043.7426754304452,3971.633230991143,9276.182261461681,7165.433299980472,20562.340779413084,9,5,16765.20001663131
4532.290647471101,22.34921311987469,500,3007.974630597387,478.9370957661251,2459.4297018073344,14784.11497450459,9691.601558924485,11602.296143063322,13,1,20588.946448877687
4253.993435738041,21.822415717774145,2000,3758.6573415098205,906.1370928093461,3799.0141573787305,9969.698726574126,8888.775132180472,7088.909983360112,3,11,22943.44212586976
4102.382119514403,12.39305089631773,0,3069.2422448780553,776.1151812279019,5455.941835613296,11802.052413991674,5858.549108380266,10281.198588788162,6,8,19843.920669706076
3829.0469247053315,19.026558987402893,2000,2362.216362230565,886.747936868994,4330.908641507549,14913.209750379729,14867.029563483,20163.741798286588,4,10,20758.75330035368
3256.233254335203,11.573912629165456,2000,1690.3749838663114,823.220377902856,4588.134285343047,14348.929441281578,10505.681036716136,15046.011470361143,10,4,17540.65556892066
3281.884242416473,22.91782880556689,1000,3288.7779013574896,892.1206397081071,6252.879721329817,3664.407754583697,9328.067537310968,9375.4343114761,10,4,19297.592427898442
3697.982743300723,11.015072219808095,2000,2724.925182430894,665.0513200348137,5023.549625344663,11402.574192143527,13760.718395805752,9627.124645793556,4,10,20758.65542286055
4506.086343679564,19.66503698217519,1000,2296.3480518290107,679.2625809968786,4473.426584543337,12004.158660927094,13202.138028390711,20101.26823856099,3,11,19774.577554319298
4230.518332789961,16.14179554101997,0,1822.2448688417928,871.7202106535026,4624.240922377407,12581.618530220847,7685.634330422099,11329.801635065485,0,14,16737.569256355087
3855.6179696637564,19.087924704180516,0,4270.104607066594,667.084232126089,2353.799136423448,7145.574801989198,14108.188210655246,13699.252084081596,1,13,24557.640959026052
3663.273605503292,10.636819490789387,0,3831.366060309154,724.8667253012607,6020.506595225528,11330.584106491138,15251.736895247937,11584.281343152352,13,1,24414.9654857609
3365.30199440666,24.012685205744386,0,4169.370819320847,697.3064195060955,6017.776197790816,8940.3922368486,17550.11616533781,8150.130882998783,6,8,25654.7051279779
3500.3550792716624,15.329925236567053,500,3048.4273923194,406.0596292294468,5463.7449489402,11758.611533648487,10326.913122780845,10637.426263774167,2,12,20480.55274290825
