plane,metro_rer,tgv,fioul,gaz,electricite,gazole,essence,elec_car,nr_veg,nr_mix,label
2166.9814409063497,20.0155082508509,2000,2695.773968366961,0.0,1000.0,0.0,0.0,7925.562542216468,3,11,medium
4051.390751252022,16.026708128925517,1000,0.0,0.0,4083.1375564157133,0.0,14635.828308800052,0.0,12,2,medium
2671.4753624985333,12.612187581947591,2000,0.0,741.1103322369552,1000.0,9299.023209880585,0.0,0.0,1,13,medium
11992.802973909946,16.78191158220943,1000,0.0,963.6064317000985,1000.0,0.0,14580.602867138536,0.0,6,8,medium
8421.427820153678,22.33296586927779,2000,0.0,669.6279680571623,1000.0,0.0,12372.04699661311,0.0,3,11,medium
1580.815603555502,29.933876155482267,0,0.0,750.5716504058283,1000.0,0.0,0.0,15151.80608966676,11,3,low
4161.0476316256045,22.14166835504376,2000,3270.18575433047,0.0,1000.0,0.0,0.0,8575.87665049235,3,11,high
2239.4617661947686,27.198491121779753,1000,2342.3552099412786,0.0,1000.0,0.0,16900.110520687274,0.0,12,2,high
3438.070659183679,22.748334080128945,500,0.0,0.0,5913.770367536454,0.0,0.0,13238.618983237624,10,4,low
4362.9709097393015,18.688763021923997,500,6179.031589594089,0.0,1000.0,0.0,0.0,16204.14558319849,2,12,high
2500.1534961514717,24.941437265636857,0,0.0,687.874151299395,1000.0,0.0,0.0,12090.338318089493,7,7,low
1863.973098915441,20.60582436447206,2000,1990.928352372438,0.0,1000.0,0.0,0.0,10974.932618619372,9,5,medium
13576.411488045173,25.05649831969527,500,0.0,670.4963081841122,1000.0,11914.39776088785,0.0,0.0,5,9,medium
4752.747635881622,15.772318875120265,500,0.0,900.372758829677,1000.0,0.0,11049.090686309662,0.0,0,14,medium
1995.7021283185018,24.46831002198989,1000,0.0,806.493639699078,1000.0,0.0,0.0,8129.618557167208,0,14,low
5182.189743150011,8.402617450159058,2000,0.0,1115.245139136328,1000.0,10947.590530289755,0.0,0.0,6,8,medium
1658.085603664352,20.820957341440796,0,0.0,601.2681381843898,1000.0,0.0,0.0,23335.67601281642,11,3,low
8591.784113425687,26.339159140249016,500,0.0,0.0,6180.116903277942,0.0,23527.322745106176,0.0,1,13,medium
2413.4266317602014,24.565317331242674,0,0.0,0.0,3669.071391513746,0.0,12601.928464220306,0.0,5,9,medium
8732.064811078324,22.101460293768053,0,0.0,0.0,1741.5822302292386,0.0,15541.083919712799,0.0,4,10,medium
4236.98179748907,26.64591827760234,2000,0.0,911.2111729714854,1000.0,0.0,0.0,12575.800647959475,8,6,low
13983.325923945242,26.419895926380818,1000,3228.234975730094,0.0,1000.0,11554.441316898294,0.0,0.0,10,4,high
1356.3242209532302,22.61350036789821,2000,0.0,528.427077443615,1000.0,0.0,0.0,16579.812660011627,3,11,low
2308.22611247461,12.213076011218153,500,0.0,916.032230253634,1000.0,16437.954870551137,0.0,0.0,3,11,medium
2346.3103440342097,10.373782758443827,0,0.0,0.0,5053.6531861373405,11100.049044362877,0.0,0.0,8,6,medium
8327.64765360811,25.9149685611666,0,0.0,0.0,4624.150952160033,10773.31520418835,0.0,0.0,11,3,medium
4244.557352384055,11.303189745059516,0,4790.429501821525,0.0,1000.0,0.0,11206.536120277075,0.0,10,4,high
1086.2250628451704,27.048298959773653,2000,0.0,0.0,3076.0256182532135,11342.650864850377,0.0,0.0,4,10,medium
1870.6520309716134,18.45272089313241,1000,0.0,0.0,4559.781885373813,0.0,0.0,7090.697097840478,2,12,low
3550.4543953309385,18.71454600181351,0,0.0,666.7875682556819,1000.0,0.0,0.0,13975.064901651893,3,11,low
1260.292360611622,15.99190792589308,2000,0.0,0.0,2033.673944119285,0.0,0.0,11460.429104228277,7,7,low
5889.61073381063,18.34552348582463,2000,0.0,571.5013120864852,1000.0,0.0,11448.160602691027,0.0,10,4,medium
8221.956244944187,19.7752037095758,2000,797.4619010193009,0.0,1000.0,0.0,0.0,12947.44538421223,8,6,medium
2058.3739227274855,20.139771881270313,500,0.0,0.0,5485.041483045201,10339.891440447844,0.0,0.0,0,14,medium
1614.8681611574666,13.913031395465651,2000,2002.8134190130852,0.0,1000.0,0.0,14376.343572898797,0.0,8,6,high
20510.996092463454,20.339570875200693,1000,0.0,0.0,5580.485239714829,0.0,0.0,13756.266194551401,7,7,medium
7072.786320059198,18.393115889649934,500,0.0,0.0,6498.868009536135,0.0,0.0,10595.684535784098,12,2,low
3810.6957594749324,15.108588801319812,2000,0.0,0.0,4030.8300811430236,0.0,0.0,17376.050172397663,12,2,low
1117.0806525924168,13.240386228500357,2000,2085.545473321844,0.0,1000.0,13388.450331310742,0.0,0.0,13,1,high
1669.8688670389372,16.54138253946969,0,0.0,0.0,5267.013968979318,22315.12834557017,0.0,0.0,9,5,medium
6516.029450753847,25.847476974178125,1000,3060.4956398516424,0.0,1000.0,17984.901066623235,0.0,0.0,5,9,high
7730.232552165894,24.854084850844835,0,0.0,0.0,3414.2905125969583,0.0,9043.548302980966,0.0,5,9,medium
1654.188685445858,19.394732840895696,1000,4049.5607960065945,0.0,1000.0,0.0,6824.583098373053,0.0,0,14,high
2196.9287644872807,22.083989161430562,1000,1938.9196809712212,0.0,1000.0,11156.179229807478,0.0,0.0,8,6,medium
2599.601044133745,25.07672250935076,2000,0.0,847.0980956185521,1000.0,0.0,7347.48912570877,0.0,13,1,low
3470.8892383530406,20.078622997497927,1000,1616.9808085216914,0.0,1000.0,0.0,10391.77942981693,0.0,0,14,high
8784.44234512437,23.24327518910917,2000,2018.5099922435859,0.0,1000.0,11453.27707703427,0.0,0.0,3,11,high
4507.504762524469,24.399956586327477,1000,0.0,899.3085765780827,1000.0,0.0,18850.536772709766,0.0,9,5,medium
4398.293765737008,22.03814860631303,500,5766.608643427216,0.0,1000.0,0.0,0.0,15102.792390568437,9,5,high
5682.970604370409,16.81380761416552,500,3948.479389406046,0.0,1000.0,0.0,0.0,5103.40083994726,7,7,high
6459.335459456399,26.45518305400593,2000,2771.596603234269,0.0,1000.0,15415.254070463716,0.0,0.0,13,1,high
10676.969011550325,9.10210331568283,1000,3171.710924315739,0.0,1000.0,0.0,0.0,19536.733595746027,5,9,high
4502.538839009394,17.13616468761527,2000,2624.3347732328643,0.0,1000.0,0.0,9840.770531675254,0.0,10,4,high
1172.7304582278896,20.931669384149973,2000,0.0,0.0,4796.669149137064,14870.730828552683,0.0,0.0,6,8,medium
2428.3101851935926,23.616561887215163,2000,0.0,0.0,3575.216072728259,19490.538496609854,0.0,0.0,12,2,medium
1611.0015627694238,19.880354544682383,500,2227.8606107818705,0.0,1000.0,0.0,0.0,11852.23859429678,9,5,medium
3057.0274312677466,17.77774979480376,500,0.0,0.0,5300.273622398297,0.0,9090.620214260469,0.0,2,12,medium
3998.4909909968273,21.30172405242826,1000,0.0,389.2951700730658,1000.0,0.0,18498.692899422495,0.0,5,9,medium
2023.322224191286,19.725226958949925,0,0.0,0.0,4172.56809335062,0.0,11282.818911229262,0.0,1,13,medium
10856.406583267055,11.163224912104544,2000,0.0,1013.2357022449625,1000.0,0.0,0.0,9568.28265290981,9,5,medium
2843.439666669816,18.68302230794516,500,0.0,0.0,6197.192042060774,8635.11043917222,0.0,0.0,12,2,low
4634.874673056242,25.32815721185873,0,0.0,0.0,3992.3451510931072,15209.36739844884,0.0,0.0,1,13,medium
2069.7005637957946,14.426004823697314,2000,4685.527437272952,0.0,1000.0,0.0,0.0,9590.31468050663,12,2,high
2038.0268173002553,22.673296563954302,0,0.0,835.3622561820484,1000.0,0.0,0.0,16787.735675880427,13,1,low
2014.108434089911,16.30049621748024,2000,0.0,0.0,3340.8752189395773,14359.491341374456,0.0,0.0,11,3,medium
8705.844062754251,21.782157102036333,1000,0.0,0.0,4310.49318993195,0.0,0.0,14522.330295840251,6,8,low
5927.136355088137,19.998990214568618,0,0.0,0.0,7523.290818665795,0.0,12698.407155293535,0.0,5,9,medium
3460.2119661445468,14.760838653841398,500,0.0,473.79057809209775,1000.0,0.0,0.0,15360.931939079923,10,4,low
1887.1364407288193,26.364583493579737,1000,0.0,0.0,4544.779153246908,0.0,9403.779541242997,0.0,10,4,low
2701.649786133359,21.496373566683726,0,0.0,0.0,2364.871057900592,0.0,9686.709854144794,0.0,0,14,medium
2652.9368451594178,9.932964086959405,0,3882.3069964572587,0.0,1000.0,16472.699402469178,0.0,0.0,3,11,high
3360.548973548003,12.574186726405403,2000,2385.187885784665,0.0,1000.0,0.0,19813.405828284154,0.0,13,1,high
4576.176955454798,26.391991800083353,0,0.0,0.0,3324.5728230288328,10876.199295012637,0.0,0.0,0,14,medium
1345.7727742140987,21.33868603172659,500,0.0,0.0,3197.242967114092,8438.099104158022,0.0,0.0,1,13,low
4331.252270510934,27.863217308989366,0,0.0,722.0588747769422,1000.0,0.0,17358.1394999396,0.0,1,13,medium
4174.772462596018,26.26760765472658,1000,3974.226661162036,0.0,1000.0,14993.736122681945,0.0,0.0,2,12,high
1920.3734859826955,18.975331666747127,500,0.0,650.8614514358339,1000.0,9891.616415072429,0.0,0.0,0,14,medium
8312.09479401401,17.320725165656153,0,0.0,0.0,7635.504976225702,0.0,21765.840856645224,0.0,6,8,medium
2615.304191142857,27.77553011684545,2000,0.0,753.2055728242148,1000.0,0.0,9500.004684431227,0.0,2,12,medium
7336.01370495746,23.230898305467644,0,0.0,1027.0863061592659,1000.0,0.0,0.0,11307.233380724594,8,6,medium
1359.1498537884493,21.248647450259927,500,0.0,478.61434595222545,1000.0,0.0,14014.437340428563,0.0,8,6,medium
3353.3264251648525,25.91301097551149,1000,2032.829006127652,0.0,1000.0,0.0,0.0,11701.071112921494,4,10,medium
9912.003436677147,33.96378499777712,2000,0.0,694.7408506935805,1000.0,0.0,14497.12780905307,0.0,2,12,medium
2722.0245868842394,12.337100806025617,1000,0.0,0.0,4240.120678064015,16816.859515282657,0.0,0.0,13,1,medium
1649.3375872735012,18.36952311353176,1000,0.0,0.0,3280.0218826360524,10282.49858665416,0.0,0.0,0,14,medium
6301.71807620204,18.244420146049116,1000,0.0,456.5944568234195,1000.0,0.0,0.0,19626.671667323742,10,4,low
3888.2351170872807,21.87309077815913,1000,0.0,0.0,8656.21287591922,0.0,0.0,11974.6294889515,7,7,low
2355.544758165482,26.102959676372468,500,2208.586379990613,0.0,1000.0,9010.479283977425,0.0,0.0,1,13,high
4356.6379813571775,17.991888047546663,500,0.0,1026.5472902186036,1000.0,11684.399180501732,0.0,0.0,0,14,medium
12010.278117501342,13.511899870489813,0,0.0,0.0,3886.366096187772,13831.10800190311,0.0,0.0,5,9,medium
4484.414038906118,14.113795269911812,1000,0.0,893.0738826618629,1000.0,0.0,12944.708464896621,0.0,6,8,medium
3866.7938606967596,20.238134714273187,500,2780.5694129159274,0.0,1000.0,16454.601616726508,0.0,0.0,0,14,high
4054.0332608029385,14.575548325061721,2000,0.0,725.9910990256374,1000.0,14525.616254118395,0.0,0.0,0,14,medium
4520.68242012205,25.23404590914926,0,5361.489114379921,0.0,1000.0,0.0,10341.106483729276,0.0,3,11,high
2633.4981266723944,25.660670695504454,1000,0.0,756.5229238421391,1000.0,0.0,7694.158294130236,0.0,2,12,medium
1981.17127616713,23.89435838797124,1000,2300.534750215494,0.0,1000.0,0.0,26573.68427183961,0.0,0,14,high
1606.32277446754,20.910276577923053,1000,0.0,0.0,2764.9409818627287,0.0,0.0,16989.855040520855,12,2,low
13488.61718086529,17.7123500663864,0,0.0,0.0,5408.504107782694,0.0,8797.37835166509,0.0,6,8,medium
10719.960531044899,27.404151662925454,0,4630.99199948307,0.0,1000.0,0.0,0.0,9235.78506536052,9,5,high
6642.026765637788,20.479935795050856,0,0.0,517.9867368756857,1000.0,0.0,0.0,10887.447048088588,5,9,low
12118.157609690155,16.0743421945205,1000,0.0,1032.1062429939177,1000.0,0.0,0.0,7998.230508608228,5,9,medium
1460.5151646263255,22.582903384009057,500,0.0,0.0,4231.255221532475,14464.078379925171,0.0,0.0,7,7,medium
1523.8842254407655,16.181803921897835,0,0.0,890.472669421495,1000.0,0.0,0.0,9268.847759543101,2,12,low
5786.419114722972,21.65045949713104,0,2408.8678974931986,0.0,1000.0,0.0,14378.747936757713,0.0,12,2,high
2588.9434853239,13.16437104105581,1000,0.0,822.7749080344427,1000.0,12027.61568676752,0.0,0.0,11,3,medium
3105.9525913351345,28.223749461995773,0,3619.9078686906405,0.0,1000.0,0.0,0.0,13048.247972436557,6,8,high
2620.4166975881535,18.73878108719933,2000,0.0,0.0,4153.588884782676,0.0,0.0,12902.662676583706,7,7,low
6504.7658812268955,19.188519710777893,500,0.0,0.0,3699.256091926799,0.0,0.0,14288.391519699459,13,1,low
2903.124638008515,20.30560830047889,0,0.0,0.0,3199.100535888477,0.0,0.0,11711.730507249758,8,6,low
4129.96305043254,22.46886290962035,2000,3116.541519243298,0.0,1000.0,14104.373945738726,0.0,0.0,11,3,high
2341.602633580899,26.127101624254045,1000,0.0,475.5065768091684,1000.0,0.0,0.0,15899.385310108006,0,14,low
7020.28849179007,18.48703104102141,2000,0.0,708.330182737613,1000.0,0.0,0.0,7787.017051143669,11,3,low
1611.1894104480857,13.680596417177135,0,2480.8955177533726,0.0,1000.0,0.0,0.0,11289.322836756855,6,8,medium
4151.553775566962,14.105716631950234,0,0.0,1123.7329965203398,1000.0,12144.840110875724,0.0,0.0,2,12,medium
7980.48233820866,17.372276504498604,2000,0.0,937.8884322725302,1000.0,0.0,8483.816952364094,0.0,1,13,medium
2038.5584233467785,16.927169154323035,0,0.0,790.8271265515051,1000.0,0.0,0.0,14684.655350365005,11,3,low
2438.584000395632,25.385482653308333,1000,5172.663670976069,0.0,1000.0,13004.170688530003,0.0,0.0,3,11,high
5879.892752877465,29.33325081315674,500,1844.9082245607776,0.0,1000.0,8469.243045658759,0.0,0.0,13,1,medium
3325.5607267517303,20.254516942526216,0,0.0,0.0,4483.67543287453,0.0,16381.31605342365,0.0,7,7,medium
9071.403652039242,26.106796499658543,2000,0.0,0.0,6767.584065994998,0.0,0.0,10615.722570055319,8,6,low
1063.6061595585716,29.5589612614025,2000,0.0,0.0,2843.6555299668144,0.0,0.0,8218.56150684626,5,9,low
2453.477366075441,22.50062779297572,0,2473.0234784038284,0.0,1000.0,0.0,0.0,19006.379446225543,11,3,medium
4271.564065472749,24.620994893114098,1000,6749.0766360114485,0.0,1000.0,0.0,7657.202911307185,0.0,6,8,high
5145.339950261176,14.609443972654812,1000,0.0,577.2454772936374,1000.0,5616.836554275354,0.0,0.0,0,14,medium
3625.866562458342,18.21052740988922,2000,0.0,640.551926137328,1000.0,13397.762583918853,0.0,0.0,6,8,medium
5085.047516112841,19.02225970648269,0,0.0,0.0,4987.982838657082,0.0,0.0,13163.987712244258,8,6,low
2503.461924962062,20.74427245255969,0,7667.496717120439,0.0,1000.0,0.0,9239.47276602628,0.0,12,2,high
2664.132156350489,28.875382869508186,2000,0.0,681.1840030904395,1000.0,0.0,0.0,9921.265367027654,6,8,low
10829.532258603282,27.982524026589093,2000,0.0,811.6560769398299,1000.0,0.0,0.0,22596.62597509601,11,3,medium
16372.6938872131,25.574513941184826,1000,0.0,0.0,5063.012759925684,0.0,9383.812269528727,0.0,11,3,medium
8476.281985324367,23.046378084235357,2000,0.0,207.67645840081514,1000.0,0.0,0.0,18822.178239135163,9,5,low
9685.494528380459,11.837302999656306,2000,611.8544581182895,0.0,1000.0,7910.709872349644,0.0,0.0,3,11,medium
2003.1362937302295,17.6438550853367,1000,0.0,0.0,3486.1626467857873,11370.995261683043,0.0,0.0,13,1,low
4628.300476740964,17.122316017074297,500,2206.3864831838982,0.0,1000.0,0.0,13530.503979450401,0.0,9,5,high
6155.719583785277,12.763492242818728,2000,3800.8455260265455,0.0,1000.0,0.0,0.0,9007.20438839205,12,2,high
1094.3262787933563,24.914441109667784,1000,0.0,0.0,5739.955992403238,0.0,0.0,12427.984981571413,6,8,low
2125.781682697265,22.367820865323193,1000,4492.227528276957,0.0,1000.0,0.0,0.0,10209.151932739105,13,1,high
1556.2337844876056,22.39084428349005,0,1168.9064624264954,0.0,1000.0,0.0,0.0,10702.590188032711,12,2,medium
4278.551696993522,28.449494946415786,2000,0.0,776.3662607708965,1000.0,22619.767761852534,0.0,0.0,5,9,medium
9148.328627534025,21.554482617557348,0,0.0,721.8702263720065,1000.0,8257.823464239098,0.0,0.0,11,3,medium
4872.49261592489,16.012086400221804,500,0.0,238.9192724888839,1000.0,0.0,0.0,12006.691332037297,8,6,low
2622.4100878202335,26.378977126067188,500,3228.225757929075,0.0,1000.0,10179.367579714832,0.0,0.0,10,4,high
3234.3325284439875,25.973923884686435,0,0.0,991.4596720975406,1000.0,20485.226704136643,0.0,0.0,1,13,medium
11747.09227677258,16.628470700775,2000,0.0,659.9708583210854,1000.0,0.0,10848.037471235366,0.0,12,2,medium
2148.2014844000932,10.485567802124809,500,2164.936057449593,0.0,1000.0,0.0,0.0,10513.333109664516,5,9,medium
2169.526805502046,19.76388225399691,1000,0.0,877.3569045156668,1000.0,0.0,10519.202647016535,0.0,3,11,medium
10339.737714047104,15.836546628504891,2000,2426.036444901456,0.0,1000.0,0.0,0.0,13221.191047740065,1,13,high
5909.786762351779,20.982144173386704,0,4341.974053573725,0.0,1000.0,0.0,0.0,12737.861353468357,11,3,high
1339.2368851670244,27.215659765653136,2000,0.0,682.9370032823765,1000.0,0.0,0.0,11524.69093805956,1,13,low
3984.2103997077534,20.22936037813947,500,0.0,0.0,2221.9014313206662,0.0,15699.019878049938,0.0,8,6,medium
1097.210750407866,10.780464191773136,500,0.0,0.0,4300.379978059462,0.0,0.0,11007.827841366929,13,1,low
1833.6103735434542,23.642584626417996,1000,2427.0808060963464,0.0,1000.0,0.0,11593.087204077057,0.0,6,8,high
1146.1730355242735,20.336466479006642,2000,2806.8897386315493,0.0,1000.0,0.0,0.0,13135.423256278485,12,2,medium
3727.216860453214,24.401027702256126,500,0.0,0.0,4077.3330697258093,0.0,9299.28209558119,0.0,12,2,low
4012.187927424434,11.380175329439854,2000,2697.8276954599514,0.0,1000.0,12797.661547141355,0.0,0.0,9,5,high
1728.7409312800307,22.018356174098443,2000,1561.2193783663172,0.0,1000.0,9924.228262576018,0.0,0.0,13,1,medium
10631.409074425675,22.157374719480018,0,0.0,0.0,5014.897376445995,10639.029056726966,0.0,0.0,11,3,medium
4568.413164884725,25.955923422847206,0,0.0,0.0,2992.230057553512,0.0,0.0,7198.095510884188,12,2,low
1041.94645131857,20.0955307111468,1000,0.0,0.0,3264.8214668392593,0.0,0.0,20828.94990634367,12,2,low
1656.9366434168735,26.87241292947622,0,728.7492894360474,0.0,1000.0,11680.849947049977,0.0,0.0,9,5,medium
3365.4754243107986,17.94985342693841,0,0.0,657.2271037658898,1000.0,0.0,15665.274643744197,0.0,1,13,medium
2294.2987611705394,21.367888002283593,0,0.0,331.3996800980408,1000.0,0.0,12139.436761520838,0.0,10,4,medium
1553.3236242128498,15.572255242862585,1000,0.0,0.0,5626.454268599255,0.0,0.0,8491.661821169802,11,3,low
9182.695334568525,19.411453014696,1000,0.0,926.2770425283078,1000.0,0.0,11287.358520093969,0.0,4,10,medium
7223.459895654341,21.90483986290655,1000,0.0,0.0,4206.854227039249,0.0,0.0,12019.635900073441,8,6,low
3956.293006631352,26.343398497220516,500,0.0,0.0,5108.99895413847,16300.223066241393,0.0,0.0,13,1,medium
2479.4794848914908,18.4468562143852,0,0.0,0.0,4002.31888815187,0.0,0.0,9822.623519406035,7,7,low
1866.6134467363793,28.897277930619655,0,0.0,809.0411366578078,1000.0,0.0,12082.249267244553,0.0,11,3,medium
6781.722091274747,19.27740000907004,500,0.0,0.0,4203.854446967573,0.0,0.0,18046.310938850995,5,9,low
11481.979358369192,28.2779415176676,0,0.0,462.9360275684956,1000.0,0.0,0.0,15465.817585795092,6,8,medium
1936.741200383454,22.735884576126573,2000,0.0,514.3783655603563,1000.0,0.0,0.0,14410.566032205186,5,9,low
3585.448437324871,23.583697705271327,1000,0.0,775.0578956905692,1000.0,8651.369863651944,0.0,0.0,12,2,medium
3453.028944780961,13.33594960206048,0,2464.0585728979704,0.0,1000.0,16609.680306455175,0.0,0.0,2,12,high
16792.14994171112,17.45044024287036,0,2756.9810567503155,0.0,1000.0,0.0,0.0,11512.382215614945,11,3,high
16793.83553733132,5.206687063758624,500,2031.1243124721314,0.0,1000.0,9445.560470139113,0.0,0.0,10,4,high
3092.6826317325626,11.408782917555179,2000,0.0,0.0,4906.76821284255,0.0,18877.563276810724,0.0,0,14,medium
1001.0917808709365,10.92212053025796,1000,0.0,0.0,3238.958017775032,13839.2094202491,0.0,0.0,6,8,medium
1891.020265367405,15.926442736091241,500,6900.374779104784,0.0,1000.0,0.0,14004.302504791804,0.0,1,13,high
4875.014456012025,9.699478993781355,2000,2143.8650433654275,0.0,1000.0,10992.10866185056,0.0,0.0,9,5,high
3146.9969705271697,17.241499742087523,500,0.0,0.0,5522.403606421689,0.0,0.0,12342.916784381167,13,1,low
32352.22811797741,16.069992104509666,2000,0.0,644.113561422301,1000.0,0.0,0.0,10529.369158124053,6,8,medium
1066.9266629154986,32.30489832600668,1000,0.0,882.9868364126485,1000.0,11919.54343168833,0.0,0.0,9,5,medium
6020.306842589899,22.5865752638234,500,4095.508159504935,0.0,1000.0,0.0,0.0,14895.316854064042,7,7,high
2546.3493546905297,18.000738443144044,2000,1073.0906460459619,0.0,1000.0,0.0,0.0,8497.53274995597,3,11,medium
5272.204387939409,16.595381322570894,500,0.0,914.952671244815,1000.0,0.0,0.0,8211.604752329436,3,11,medium
15821.065909449655,22.1249059621485,500,0.0,0.0,4716.273383679669,0.0,8063.805611529789,0.0,1,13,medium
8067.45246033465,17.422372508489268,1000,0.0,0.0,5822.290630883182,10741.17993778285,0.0,0.0,3,11,medium
11848.031349931443,20.070008560864334,500,0.0,0.0,4298.114432072218,0.0,12859.895973906148,0.0,7,7,medium
11959.44744822312,19.475013976594287,1000,1648.0118969122586,0.0,1000.0,13628.366191870497,0.0,0.0,4,10,high
2695.93323152238,18.339959001670806,500,0.0,707.6997773899849,1000.0,0.0,0.0,11291.930007667162,4,10,low
2359.3382498310566,16.994234828947235,0,0.0,0.0,3607.9275071654497,0.0,0.0,16519.748194255804,0,14,low
3162.4317331879497,19.110414728396602,1000,0.0,0.0,6688.298858746496,24022.133113853775,0.0,0.0,12,2,medium
3377.1836382563274,24.966427458327225,500,0.0,0.0,7718.672669765465,0.0,0.0,10341.851407972421,8,6,low
4429.745615830334,15.943558700269241,1000,0.0,0.0,3837.611017609426,0.0,0.0,18119.388364198767,6,8,low
10866.147173555857,21.737001410488993,1000,0.0,392.7767384672821,1000.0,16389.189797736777,0.0,0.0,3,11,medium
2901.209408280516,15.076072968473067,0,0.0,0.0,4179.2125027079765,0.0,0.0,11678.449849018754,7,7,low
5976.048643189111,24.588051174934044,0,0.0,690.6016202642717,1000.0,14292.529630925947,0.0,0.0,12,2,medium
8599.939834718934,10.262475778530149,500,2640.9775220730303,0.0,1000.0,12482.332193669852,0.0,0.0,7,7,high
12615.191886645984,17.315209927408965,0,0.0,0.0,4298.273789581345,0.0,0.0,12359.987178418432,4,10,medium
4160.306045096926,22.7541422116911,0,1387.3816393667653,0.0,1000.0,14122.936072840954,0.0,0.0,1,13,high
8363.796081636377,18.77492901411845,500,887.7900915562417,0.0,1000.0,10912.932532041365,0.0,0.0,0,14,medium
1516.6211928477462,23.489180437354033,1000,1373.368571129895,0.0,1000.0,8752.607130234059,0.0,0.0,3,11,medium
2786.850864845871,16.707513003202152,2000,2816.6019461340607,0.0,1000.0,13190.535122009254,0.0,0.0,10,4,high
3409.4336029858173,20.42451952394876,500,2329.2536322200763,0.0,1000.0,12590.401356936318,0.0,0.0,9,5,high
1114.0615043099006,17.895608440718547,0,0.0,0.0,5036.720999665653,0.0,5116.755761693365,0.0,9,5,low
9048.360816344699,13.727540975803215,2000,0.0,707.9337477365749,1000.0,0.0,0.0,37239.418133215775,9,5,medium
1268.9133565004172,14.196514978383819,1000,0.0,0.0,2223.312379593547,0.0,0.0,11970.054780398037,0,14,low
1414.3418957975307,16.084105273139613,1000,1012.1670923357696,0.0,1000.0,0.0,0.0,15514.987416073072,11,3,medium
2274.7612165562086,17.31999398564302,500,0.0,0.0,4404.2674433567445,0.0,14401.47213347728,0.0,13,1,medium
1993.58685993383,28.345718238535962,0,0.0,0.0,6425.034654243649,0.0,0.0,11081.158313012396,10,4,low
13660.390351909007,19.20412034542235,500,0.0,553.8652516952715,1000.0,0.0,7423.976645235661,0.0,1,13,medium
1610.7720995487257,21.419330338879075,500,1054.5484255041201,0.0,1000.0,0.0,9370.6495211829,0.0,0,14,medium
3163.641657351803,18.064499151089723,2000,11647.945665851468,0.0,1000.0,0.0,0.0,10098.00604809155,6,8,high
1379.4805467456845,25.830584547078665,2000,0.0,747.4649610225183,1000.0,0.0,0.0,21502.53982765038,7,7,low
2246.007589211867,16.094554836070834,1000,1939.8366439654017,0.0,1000.0,0.0,0.0,14586.201329529602,11,3,medium
5716.441672659247,11.777363549382578,2000,0.0,0.0,2437.886303664635,9562.065105922566,0.0,0.0,2,12,medium
3024.8983605712,20.798852180369952,500,1040.5661783677185,0.0,1000.0,0.0,0.0,15156.061167257008,2,12,medium
4472.4359007044495,21.36029318647558,1000,0.0,979.5327427836672,1000.0,14653.138982096045,0.0,0.0,6,8,medium
8663.532719156196,24.04306752058796,2000,0.0,0.0,2832.86889110144,0.0,9971.444926579275,0.0,13,1,medium
2689.1659266297575,20.640717069809167,2000,0.0,0.0,2571.6975409981774,12062.54109004922,0.0,0.0,3,11,medium
6522.706922293636,19.35842013537473,0,2868.8628698089424,0.0,1000.0,0.0,17889.9183912288,0.0,7,7,high
3829.119769808315,19.442297364341293,2000,4236.7655422566195,0.0,1000.0,15348.82465102081,0.0,0.0,3,11,high
2430.6134906165717,18.499889719378125,0,3886.9273973513336,0.0,1000.0,0.0,0.0,23181.619976239206,3,11,high
7435.59547513424,25.288060314912553,1000,0.0,458.2188879524396,1000.0,9272.49362305434,0.0,0.0,13,1,medium
7175.029356350815,12.039331595401714,1000,0.0,821.6186516684829,1000.0,8145.394243821277,0.0,0.0,13,1,medium
1466.4528513121604,17.299623224929984,2000,0.0,722.0511815952584,1000.0,0.0,20147.8620167126,0.0,12,2,medium
5886.924368187167,12.841881249834689,0,0.0,675.9849271522871,1000.0,0.0,0.0,12517.931076420595,1,13,medium
3685.153669302418,29.020326847891575,1000,0.0,0.0,4435.691348698978,8038.6145329023875,0.0,0.0,6,8,low
1951.0994217164443,27.342614237763982,500,0.0,985.0575787453221,1000.0,0.0,10871.343249818412,0.0,4,10,medium
2418.7652184187173,14.069889632834364,0,0.0,0.0,4566.090586792875,21257.194127140163,0.0,0.0,5,9,medium
1720.9795543211121,18.562792862318915,500,8317.62514238936,0.0,1000.0,0.0,0.0,8914.130786085992,13,1,high
9624.456686489852,13.047671655694838,500,0.0,0.0,4958.941788036626,0.0,0.0,15429.591675051073,12,2,low
4660.964100528896,28.1153312526023,0,0.0,0.0,5568.353352453312,0.0,0.0,12112.30854256213,1,13,low
9259.025641300574,19.152672951746844,0,0.0,476.8014305305668,1000.0,9652.416452278512,0.0,0.0,13,1,medium
2775.3558598513455,21.349034425384044,2000,0.0,0.0,7010.538196842024,0.0,9097.131070882946,0.0,11,3,low
4030.2916519439827,21.55892037853226,1000,0.0,0.0,4825.523743770632,18502.231235501487,0.0,0.0,7,7,medium
3178.6664590200107,12.805270473400128,2000,0.0,647.8045520625252,1000.0,0.0,0.0,15553.72500902881,6,8,low
2092.9340627585916,26.331145518446778,1000,0.0,619.8991161306625,1000.0,0.0,0.0,11395.227223846796,7,7,low
1537.4363613552505,28.72111704363293,500,0.0,643.2145702144455,1000.0,17012.97392613526,0.0,0.0,1,13,medium
